max_positions,cash_floor_pct,entry_buffer_pct,allow_caution_entries,total_return,annualized_return,sharpe,max_drawdown,win_rate,profit_factor,trades,avg_invested_pct,max_invested_pct,vs_qqq_return
18,0.05,0.0,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.05,0.06,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.15,0.0,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.15,0.06,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.1,0.06,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.1,0.12,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
18,0.15,0.12,True,0.08153172553898802,0.03972604678983638,0.5875583085191642,0.07823560231183353,0.7462365591397849,1.1575605580587662,930,0.232471100431239,0.5402917575490765,-0.4740335355271139
22,0.1,0.0,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.1,0.06,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.1,0.12,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
